発注GP,部門コード,部門名,物流コード,店舗コード,平均売価,販売数,売上金額
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,846,25704.0,1,25704.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,879,23323.4,12,281425.0
ＤＯＳ／Ｖパーツ,365046,ＤＤＲ４ＮＯＴＥ,861,094,12022.4,3,37649.0
ＤＯＳ／Ｖパーツ,365046,ＤＤＲ４ＮＯＴＥ,861,736,6674.0,1,6674.0
ＤＯＳ／Ｖパーツ,365046,ＤＤＲ４ＮＯＴＥ,861,842,11426.0,1,11426.0
ＤＯＳ／Ｖパーツ,365046,ＤＤＲ４ＮＯＴＥ,861,879,10333.2,6,57984.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,256,32047.125,8,226180.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,259,26221.733333,36,863622.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,268,32664.0,2,65328.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,289,30118.237113,593,19660089.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,485,22308.0,5,111540.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,543,42825.333333,4,158932.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,736,29458.7,12,346361.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,737,24033.081632,103,3006496.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,842,28519.454545,12,336037.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,845,11159.666666,3,33479.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,846,31223.230769,49,1570994.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,879,72557.666666,4,224466.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,485,25903.5,2,51807.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,736,27904.0,15,435858.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,738,39603.0,3,118809.0
ＤＯＳ／Ｖパーツ,364090,その他ボード（バルク）,861,094,1511.5,3,4556.0
ＤＯＳ／Ｖパーツ,364090,その他ボード（バルク）,861,289,1099.304347,39,42212.0
ＤＯＳ／Ｖパーツ,365011,ＤＴＰメモリ,861,289,14990.0,2,29980.0
ＤＯＳ／Ｖパーツ,365011,ＤＴＰメモリ,861,543,14558.0,2,29116.0
ＤＯＳ／Ｖパーツ,365011,ＤＴＰメモリ,861,876,7570.0,3,22710.0
ＤＯＳ／Ｖパーツ,365012,ＮＯＴＥメモリ,861,094,10778.0,1,10778.0
ＤＯＳ／Ｖパーツ,365015,メモリ（バルク）,861,253,25275.333333,7,200122.0
ＤＯＳ／Ｖパーツ,365015,メモリ（バルク）,861,289,21482.428571,97,2177467.0
ＤＯＳ／Ｖパーツ,365015,メモリ（バルク）,861,846,23565.235294,42,984386.0
ＤＯＳ／Ｖパーツ,365034,ＤＤＲ３,861,253,10375.75,2,24699.0
ＤＯＳ／Ｖパーツ,365034,ＤＤＲ３,861,259,16081.0,1,16081.0
ＤＯＳ／Ｖパーツ,365034,ＤＤＲ３,861,268,12041.666666,10,106279.0
ＤＯＳ／Ｖパーツ,365034,ＤＤＲ３,861,289,10999.40909,25,269061.0
ＤＯＳ／Ｖパーツ,365034,ＤＤＲ３,861,604,8742.0,0,-552.0
ＤＯＳ／Ｖパーツ,365034,ＤＤＲ３,861,737,11992.0,5,59960.0
ＤＯＳ／Ｖパーツ,365036,ＤＤＲ２ＮＯＴＥ,861,268,7214.0,2,14428.0
ＤＯＳ／Ｖパーツ,365037,ＤＤＲ３ＮＯＴＥ,861,253,7873.0,4,31492.0
ＤＯＳ／Ｖパーツ,365037,ＤＤＲ３ＮＯＴＥ,861,289,8260.375,11,82984.0
ＤＯＳ／Ｖパーツ,365037,ＤＤＲ３ＮＯＴＥ,861,737,7873.0,3,23619.0
ＤＯＳ／Ｖパーツ,365039,ＰＣメモリその他,861,094,29788.444444,9,268096.0
ＤＯＳ／Ｖパーツ,365039,ＰＣメモリその他,861,256,12830.0,1,12830.0
ＤＯＳ／Ｖパーツ,365039,ＰＣメモリその他,861,259,12263.0,4,49052.0
ＤＯＳ／Ｖパーツ,365039,ＰＣメモリその他,861,268,17582.0,2,35164.0
ＤＯＳ／Ｖパーツ,365039,ＰＣメモリその他,861,289,18915.565217,157,2747522.0
ＤＯＳ／Ｖパーツ,365039,ＰＣメモリその他,861,738,99068.0,1,99068.0
ＤＯＳ／Ｖパーツ,365039,ＰＣメモリその他,861,879,16980.0,6,116476.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,094,19044.90909,27,523574.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,256,11694.0,4,57596.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,259,18645.333333,7,107588.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,289,16654.92771,132,2115839.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,331,21340.0,1,21340.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,543,12700.0,1,12700.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,736,15583.8,11,168538.0
ＤＯＳ／Ｖパーツ,365041,ＤＤＲ４,861,737,22931.666666,3,68795.0
ＤＯＳ／Ｖパーツ,365046,ＤＤＲ４ＮＯＴＥ,861,253,9066.5,3,24451.0
ＤＯＳ／Ｖパーツ,365046,ＤＤＲ４ＮＯＴＥ,861,289,9614.193548,42,407246.0
ＤＯＳ／Ｖパーツ,365046,ＤＤＲ４ＮＯＴＥ,861,737,11426.0,1,11426.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,094,31007.818181,49,1558971.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,240,31611.853658,129,4630591.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,253,32907.340909,52,1554976.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,480,42984.0,1,42984.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,738,31501.92,45,1476869.0
ＤＯＳ／Ｖパーツ,368011,ＩＮＴＥＬ,861,757,46877.0,2,93754.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,094,24402.25,4,97609.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,240,29177.666666,5,198015.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,253,23713.5,5,113818.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,289,27966.950495,150,4263664.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,737,25836.4,26,731764.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,094,9313.035714,26,239965.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,736,13301.25,8,106410.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,737,8979.517241,36,273707.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,738,9046.5,24,212638.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,842,12307.461538,11,104227.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,879,7301.4,23,136846.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,094,4727.491803,195,464527.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,240,3527.5,6,21165.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,253,5771.321428,28,161597.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,480,3671.8,5,18359.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,607,1900.0,1,1900.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,738,9778.666666,6,58672.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,756,2051.0,9,13639.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,757,1900.0,1,1900.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,842,2935.0,10,33496.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,876,23883.5,3,49667.0
ＤＯＳ／Ｖパーツ,368041,ベアキット,861,253,21146.0,11,232606.0
ＤＯＳ／Ｖパーツ,368049,その他ベアボーン,861,289,26014.25,5,117870.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,094,9375.375,42,383094.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,268,9009.5,6,55434.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,485,5618.0,4,22472.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,736,10456.894736,19,198681.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,738,11026.642857,15,166814.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,842,9016.388888,18,162295.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,845,17136.0,3,51408.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,846,9406.036363,49,456392.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,879,9670.285714,18,152693.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,240,17595.0,5,87975.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,842,30898.5,2,61797.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,845,22096.0,1,22096.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,846,13214.5,10,138755.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,879,13251.333333,3,39754.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,256,3361.5,4,13446.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,259,3010.8,5,15054.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,268,3693.0,2,7386.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,289,4898.019607,58,293463.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,485,3909.0,1,3909.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,543,5361.75,8,42894.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,736,11866.090909,12,144016.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,737,6036.923076,15,90468.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,754,5464.0,1,5464.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,842,3540.571428,6,18790.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,845,13640.0,1,13640.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,846,7243.629629,33,214129.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,879,2419.0,3,7257.0
ＤＯＳ／Ｖパーツ,368060,ＨＤＤケース,861,880,5994.0,1,5994.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,094,3700.406779,70,227188.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,240,5963.875,11,65206.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,543,25502.0,1,4838.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,736,5283.363636,24,87226.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,738,7172.571428,15,68752.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,842,3037.954545,22,66835.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,845,21146.0,2,42292.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,846,5311.232558,46,135544.0
ＤＯＳ／Ｖパーツ,368061,ＨＤＤ外付ケース,861,879,7300.428571,8,55617.0
ＤＯＳ／Ｖパーツ,368062,多段層ＨＤＤケース,861,253,12991.5,33,406527.0
ＤＯＳ／Ｖパーツ,368062,多段層ＨＤＤケース,861,256,12559.75,4,50239.0
ＤＯＳ／Ｖパーツ,368062,多段層ＨＤＤケース,861,259,10945.90909,11,120405.0
ＤＯＳ／Ｖパーツ,368062,多段層ＨＤＤケース,861,289,16987.463414,45,762061.0
ＤＯＳ／Ｖパーツ,368062,多段層ＨＤＤケース,861,737,15270.545454,14,201292.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,240,1026.0,1,1026.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,253,972.809523,25,24345.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,543,760.0,1,760.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,738,893.0,3,2812.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,842,914.875,8,7319.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,845,1355.0,2,2710.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,846,1107.307692,18,21423.0
ＤＯＳ／Ｖパーツ,368063,ＨＤＤモバイルケース,861,879,1198.0,2,2396.0
ＤＯＳ／Ｖパーツ,368064,ＮＡＳケース,861,738,24818.0,1,24818.0
ＤＯＳ／Ｖパーツ,368064,ＮＡＳケース,861,754,24818.0,1,24818.0
ＤＯＳ／Ｖパーツ,368064,ＮＡＳケース,861,842,39414.25,4,157657.0
ＤＯＳ／Ｖパーツ,368064,ＮＡＳケース,861,846,30323.185185,39,1116780.0
ＤＯＳ／Ｖパーツ,368064,ＮＡＳケース,861,879,42967.5,2,85935.0
ＤＯＳ／Ｖパーツ,368065,その他記憶装置（バルク）,861,094,1750.238095,20,35049.0
ＤＯＳ／Ｖパーツ,368065,その他記憶装置（バルク）,861,240,1991.428571,18,38820.0
ＤＯＳ／Ｖパーツ,368065,その他記憶装置（バルク）,861,253,2993.888888,8,25239.0
ＤＯＳ／Ｖパーツ,368065,その他記憶装置（バルク）,861,842,1614.25,3,4751.0
ＤＯＳ／Ｖパーツ,368065,その他記憶装置（バルク）,861,879,1493.666666,3,4481.0
ＤＯＳ／Ｖパーツ,368066,モバイルラック,861,256,17096.0,1,17096.0
ＤＯＳ／Ｖパーツ,368066,モバイルラック,861,259,4645.6,5,23228.0
ＤＯＳ／Ｖパーツ,368066,モバイルラック,861,268,5205.333333,14,49492.0
ＤＯＳ／Ｖパーツ,368066,モバイルラック,861,289,4152.888888,12,44687.0
ＤＯＳ／Ｖパーツ,368066,モバイルラック,861,736,6102.0,1,6102.0
ＤＯＳ／Ｖパーツ,368066,モバイルラック,861,737,10646.857142,13,101063.0
ＤＯＳ／Ｖパーツ,368067,ケースその他オプション,861,736,2710.0,2,5420.0
ＤＯＳ／Ｖパーツ,368067,ケースその他オプション,861,738,2570.0,6,15420.0
ＤＯＳ／Ｖパーツ,368067,ケースその他オプション,861,845,4457.5,2,8915.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,253,986.1875,36,37055.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,485,695.0,1,695.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,543,584.8,3,1588.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,562,2478.0,4,8108.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,615,2030.0,1,2030.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,736,842.214285,17,14491.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,737,525.0,28,11198.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,738,410.5,13,5092.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,754,1231.25,5,5255.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,808,3380.0,1,3380.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,842,637.169811,50,32272.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,845,1706.166666,6,10237.0
ＤＯＳ／Ｖパーツ,368070,ケーブル・コネクタ,861,846,816.5,67,49062.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,256,536.4,5,2682.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,259,441.333333,9,3972.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,268,565.0,1,565.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,289,681.963636,83,53189.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,543,1522.0,1,1522.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,737,1497.6,7,8414.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,758,502.0,5,2510.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,772,2430.0,1,2430.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,842,733.133333,14,10669.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,846,578.0,15,8068.0
ＤＯＳ／Ｖパーツ,368071,取付部品,861,879,796.6,-9,-1742.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,253,5191.385964,81,335622.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,256,6969.576923,32,152921.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,259,5281.125,44,205201.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,268,122.0,4,488.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,289,5501.936241,459,2044963.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,480,9406.5,3,23489.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,737,4173.965517,88,309963.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,845,4825.222222,8,41083.0
ＤＯＳ／Ｖパーツ,368072,冷却装置,861,874,360.0,1,360.0
ＤＯＳ／Ｖパーツ,368080,ビデオカード（バルク）,861,240,38214.714285,5,119933.0
ＤＯＳ／Ｖパーツ,368080,ビデオカード（バルク）,861,253,35416.448275,27,935947.0
ＤＯＳ／Ｖパーツ,368080,ビデオカード（バルク）,861,256,43819.666666,13,541366.0
ＤＯＳ／Ｖパーツ,368080,ビデオカード（バルク）,861,259,28694.411764,18,509793.0
ＤＯＳ／Ｖパーツ,368080,ビデオカード（バルク）,861,289,47592.931506,209,9662063.0
ＤＯＳ／Ｖパーツ,368080,ビデオカード（バルク）,861,846,37463.065217,50,1810023.0
ＤＯＳ／Ｖパーツ,368080,ビデオカード（バルク）,861,876,83937.333333,4,379986.0
ＤＯＳ／Ｖパーツ,368081,ディスクコントローラ（バルク）,861,094,2511.285714,8,22320.0
ＤＯＳ／Ｖパーツ,368081,ディスクコントローラ（バルク）,861,253,9513.3,11,99874.0
ＤＯＳ／Ｖパーツ,368081,ディスクコントローラ（バルク）,861,256,20033.5,11,113321.0
ＤＯＳ／Ｖパーツ,368081,ディスクコントローラ（バルク）,861,259,3734.666666,6,22408.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,842,59777.666666,2,167129.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,845,32021.666666,15,491697.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,846,31013.5,35,1085501.0
ＤＯＳ／Ｖパーツ,368012,ＡＭＤ,861,879,18964.0,1,18964.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,240,10091.857142,21,210611.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,253,11059.2,48,511065.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,256,9477.846153,11,107272.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,259,9874.0,25,249362.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,289,10420.630188,343,3239174.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,485,3855.0,2,7710.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,845,9909.428571,7,69366.0
ＤＯＳ／Ｖパーツ,368020,ＰＣケース,861,846,11450.714285,33,345005.0
ＤＯＳ／Ｖパーツ,368029,その他ケース,861,253,336.0,1,336.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,256,1454.333333,12,17904.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,259,2133.6,16,33494.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,268,10256.888888,43,131547.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,289,13348.424242,54,495948.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,485,4287.25,4,17149.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,543,2624.0,14,22904.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,736,3651.1,62,190783.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,737,3979.794871,45,173708.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,758,2084.0,2,4168.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,772,1782.0,1,1782.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,845,4764.4,5,23822.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,846,6035.702127,55,329200.0
ＤＯＳ／Ｖパーツ,368030,ＰＣスピーカー,861,879,14493.117647,50,303813.0
ＤＯＳ／Ｖパーツ,368040,ベアボーン,861,094,41800.0,1,41800.0
ＤＯＳ／Ｖパーツ,368040,ベアボーン,861,253,110653.0,3,331959.0
ＤＯＳ／Ｖパーツ,368040,ベアボーン,861,256,150984.0,1,150984.0
ＤＯＳ／Ｖパーツ,368040,ベアボーン,861,259,97858.5,7,311642.0
ＤＯＳ／Ｖパーツ,368040,ベアボーン,861,289,61482.888888,15,660134.0
ＤＯＳ／Ｖパーツ,368040,ベアボーン,861,737,150984.0,2,301968.0
ＤＯＳ／Ｖパーツ,368041,ベアキット,861,094,21146.0,2,42292.0
ＤＯＳ／Ｖパーツ,368041,ベアキット,861,256,21146.0,1,21146.0
ＤＯＳ／Ｖパーツ,368041,ベアキット,861,259,21146.0,5,105730.0
ＤＯＳ／Ｖパーツ,368041,ベアキット,861,289,21146.0,14,296044.0
ＤＯＳ／Ｖパーツ,368041,ベアキット,861,737,21146.0,18,380628.0
ＤＯＳ／Ｖパーツ,368041,ベアキット,861,842,21146.0,1,21146.0
ＤＯＳ／Ｖパーツ,368049,その他ベアボーン,861,094,7133.0,4,28532.0
ＤＯＳ／Ｖパーツ,368049,その他ベアボーン,861,253,3542.0,2,7084.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,240,10385.965517,41,434667.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,253,8932.6,76,697436.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,256,10964.0,18,197352.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,259,8810.756756,44,382587.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,289,9443.133333,422,3776523.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,480,12441.0,1,12441.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,543,5472.75,10,52605.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,731,7570.0,1,7570.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,737,9650.666666,53,503715.0
ＤＯＳ／Ｖパーツ,368050,ＰＣ電源,861,876,14040.0,1,14040.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,094,16304.0,6,97824.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,253,12525.142857,13,155610.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,256,5173.0,1,5173.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,259,6592.0,9,58058.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,289,16689.0,74,1195466.0
ＤＯＳ／Ｖパーツ,368055,電源（パワーサプライ）,861,737,4298.0,2,8596.0
