089,094,240,253,256,259,268,289,480,543,736,737,738,754,808,842,845,846,876,879,item_cd,store_cd,îÑâø,ì˙ït,î≠íçéc,à⁄ëóíÜ,ëçç›å…ó ,îÃîÑâ¬î\ç›å…
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-01,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-02,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-03,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-04,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-05,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-06,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-07,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-08,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-09,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-10,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-11,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-12,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-13,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-14,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-15,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-16,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-17,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-18,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-19,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-20,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-21,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-22,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-23,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-24,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-25,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-26,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-27,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-28,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-29,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-30,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-08-31,,,,
,15.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-01,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-01,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-02,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-03,,,,
,10.0,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-04,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-04,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-05,,,,
,40.0,,,,1.0,,,,,,,,,,,,,,,4955595097415,861,,2017-09-05,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-06,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-07,,,,
,,6.0,,,,,,,,,,,,,,1.0,,,,4955595097415,861,,2017-09-07,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-08,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-09,,,,
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-09,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-10,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-11,,,,
,25.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-11,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-12,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-13,,,,
,20.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-13,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-14,,,,
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-14,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-15,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-16,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-17,,,,
,,,,,,,,,1.0,,,,,,,,,,,4955595097415,861,,2017-09-18,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-18,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-19,,,,
,,,,,1.0,,,,,,,,,,,,,,,4955595097415,861,,2017-09-19,,,,
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-20,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-20,,,,
,11.0,,,,,,,,1.0,,,,,,,,,,,4955595097415,861,,2017-09-21,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-21,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-22,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-23,,,,
1.0,,,,,,,,,,,,,,,1.0,,,,,4955595097415,861,,2017-09-23,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-24,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-25,,,,
1.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-25,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-26,,,,
,9.0,,,,,,,,1.0,,,,,,,,,,,4955595097415,861,,2017-09-26,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-27,,,,
1.0,5.0,,,,,,,,1.0,,,,,,,,,,,4955595097415,861,,2017-09-27,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-28,,,,
,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-28,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-29,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-09-30,,,,
,20.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-09-30,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-01,,,,
,,,,,,,,,,,2.0,,,,,,,,,4955595097415,861,,2017-10-02,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-02,,,,
,,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,,2017-10-03,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-03,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-04,,,,
,30.0,,,,1.0,,,,1.0,,,,,,,,,,,4955595097415,861,,2017-10-04,,,,
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-05,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-05,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-06,,,,
,5.0,,,,,,,,,,5.0,,,,,,,,,4955595097415,861,,2017-10-06,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-07,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-08,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-09,,,,
,1.0,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-09,,,,
,40.0,1.0,,,,,,,,,1.0,,,,,,,,,4955595097415,861,,2017-10-10,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-10,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-11,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-12,,,,
1.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-12,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-13,,,,
,7.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-13,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-14,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-15,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-16,,,,
,,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,,2017-10-17,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-17,,,,
,,,1.0,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-18,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-18,,,,
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-19,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-19,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-20,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-21,,,,
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-22,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-22,,,,
1.0,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-23,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-23,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-24,,,,
,21.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-24,,,,
1.0,10.0,,,,,,,,,,2.0,,,,,,,,,4955595097415,861,,2017-10-25,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-25,,,,
,,,,,,,,,,1.0,,,,,,,,,,4955595097415,861,,2017-10-26,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-26,,,,
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-27,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-27,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-28,,,,
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,,2017-10-28,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-29,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-30,,,,
,10.0,,,,,,,,,,2.0,,,,,,,,,4955595097415,861,,2017-10-30,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,0.0,2017-10-31,,,,
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-01,0.0,0.0,47.0,47.0
1.0,,,1.0,,,,,,,,2.0,,,,,,,,,4955595097415,861,12020.0,2017-11-02,0.0,0.0,43.0,43.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-03,0.0,0.0,43.0,43.0
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-04,0.0,0.0,38.0,38.0
,,,,,,,,,,,,,,,,1.0,,,,4955595097415,861,12020.0,2017-11-05,0.0,0.0,37.0,37.0
2.0,5.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,4955595097415,861,12020.0,2017-11-06,0.0,0.0,27.0,27.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-07,11.0,0.0,38.0,27.0
,55.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-08,0.0,0.0,3.0,3.0
,30.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-09,30.0,0.0,33.0,3.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-10,17.0,0.0,40.0,23.0
,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-11,17.0,0.0,25.0,8.0
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-12,17.0,0.0,25.0,8.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-13,34.0,0.0,42.0,8.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-14,31.0,0.0,50.0,19.0
,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-15,4.0,0.0,40.0,36.0
3.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-16,12.0,0.0,49.0,37.0
,2.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-17,0.0,0.0,47.0,47.0
1.0,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-18,0.0,0.0,45.0,45.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-19,0.0,0.0,45.0,45.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-20,0.0,0.0,44.0,44.0
,,1.0,,,,,,,,,,,,,,1.0,,,,4955595097415,861,12020.0,2017-11-21,2.0,0.0,44.0,42.0
1.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-22,0.0,0.0,43.0,43.0
,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-23,2.0,0.0,35.0,33.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-24,2.0,0.0,35.0,33.0
,10.0,,,,,,,,,,3.0,,,,,,,,,4955595097415,861,12020.0,2017-11-25,0.0,0.0,21.0,21.0
3.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-26,0.0,0.0,18.0,18.0
1.0,10.0,,,,,,,,,,,,,,,1.0,,,,4955595097415,861,12020.0,2017-11-27,22.0,0.0,28.0,6.0
1.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-28,0.0,0.0,25.0,25.0
,,,,,,,,,,1.0,,,,,,,,,,4955595097415,861,12020.0,2017-11-29,0.0,0.0,24.0,24.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-11-30,26.0,0.0,50.0,24.0
,20.0,1.0,1.0,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-01,0.0,0.0,28.0,28.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-02,0.0,0.0,28.0,28.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-03,0.0,0.0,28.0,28.0
,,,,,,,,,,1.0,,,,,,,,,,4955595097415,861,12020.0,2017-12-04,16.0,0.0,43.0,27.0
1.0,10.0,,1.0,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2017-12-05,0.0,0.0,30.0,30.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-06,3.0,0.0,32.0,29.0
,,,,,,,,,,,,,,,,1.0,,,,4955595097415,861,12020.0,2017-12-07,5.0,0.0,6.0,1.0
,50.0,,,,,,,,,1.0,1.0,,,,,,,,,4955595097415,861,12020.0,2017-12-08,21.0,0.0,25.0,4.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-09,0.0,0.0,25.0,25.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-10,0.0,0.0,25.0,25.0
,,,,,1.0,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-11,10.0,0.0,34.0,24.0
,10.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,4955595097415,861,12020.0,2017-12-12,45.0,0.0,56.0,11.0
,5.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-13,28.0,0.0,51.0,23.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-14,13.0,0.0,64.0,51.0
,25.0,,,,,,,,,2.0,,,,,,,,,,4955595097415,861,12020.0,2017-12-15,13.0,0.0,37.0,24.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-16,0.0,0.0,37.0,37.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-17,0.0,0.0,36.0,36.0
,,,,,1.0,,,,,0.0,,,,,,,,,,4955595097415,861,12020.0,2017-12-18,22.0,0.0,57.0,35.0
1.0,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-19,22.0,0.0,55.0,33.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-20,0.0,0.0,55.0,55.0
1.0,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-21,0.0,0.0,44.0,44.0
,,1.0,,,,,,,,1.0,,,,,,,,,,4955595097415,861,12020.0,2017-12-22,0.0,0.0,42.0,42.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-23,0.0,0.0,42.0,42.0
,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-24,0.0,0.0,41.0,41.0
,,,,,1.0,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-25,5.0,0.0,45.0,40.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-26,5.0,0.0,45.0,40.0
,,1.0,,,,,,,,1.0,,,,,,,,,,4955595097415,861,12020.0,2017-12-27,7.0,0.0,50.0,43.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-28,7.0,0.0,50.0,43.0
,,1.0,,,,,,,,,,,,,,,,,1.0,4955595097415,861,12020.0,2017-12-29,0.0,0.0,48.0,48.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-30,0.0,0.0,48.0,48.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2017-12-31,0.0,0.0,48.0,48.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-01,0.0,0.0,48.0,48.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-02,0.0,0.0,48.0,48.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-03,0.0,0.0,48.0,48.0
1.0,15.0,,,,,,,,,,,0.0,,,,,,,,4955595097415,861,12020.0,2018-01-04,0.0,0.0,32.0,32.0
,20.0,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-01-05,0.0,0.0,11.0,11.0
1.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-06,0.0,0.0,9.0,9.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-07,0.0,0.0,9.0,9.0
,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-08,0.0,0.0,4.0,4.0
2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,4955595097415,861,12020.0,2018-01-09,29.0,0.0,29.0,0.0
1.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-10,3.0,0.0,30.0,27.0
,55.0,,,,,,,,,,1.0,1.0,,,,,,,,4955595097415,861,12020.0,2018-01-11,24.0,0.0,27.0,3.0
,,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-01-12,5.0,0.0,31.0,26.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-13,0.0,0.0,31.0,31.0
,10.0,,,,,,,,,,,,,,,1.0,,,,4955595097415,861,12020.0,2018-01-14,0.0,0.0,20.0,20.0
2.0,,,,,1.0,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-15,54.0,0.0,71.0,17.0
1.0,2.0,,,,0.0,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-16,54.0,0.0,68.0,14.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-17,42.0,0.0,88.0,46.0
,11.0,5.0,,,,,,,,,1.0,1.0,,,,,,,,4955595097415,861,12020.0,2018-01-18,31.0,0.0,81.0,50.0
,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-19,21.0,0.0,90.0,69.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-20,10.0,0.0,90.0,80.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-21,0.0,0.0,90.0,90.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-22,0.0,0.0,89.0,89.0
,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-23,7.0,0.0,86.0,79.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-24,10.0,0.0,89.0,79.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-25,3.0,0.0,89.0,86.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-26,0.0,0.0,88.0,88.0
,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-27,0.0,0.0,87.0,87.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-28,0.0,0.0,87.0,87.0
,,1.0,,,,,,,,,,,,,10.0,,,,,4955595097415,861,12020.0,2018-01-29,0.0,0.0,76.0,76.0
,40.0,1.0,1.0,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-01-30,0.0,0.0,34.0,34.0
,,1.0,,,,,,,,,,1.0,,,,,,,,4955595097415,861,12020.0,2018-01-31,20.0,0.0,52.0,32.0
,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-01,6.0,0.0,51.0,45.0
,,,,,,,,,,,,,,,,3.0,,,,4955595097415,861,12020.0,2018-02-02,57.0,0.0,100.0,43.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-03,0.0,0.0,100.0,100.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-04,0.0,0.0,100.0,100.0
3.0,,,,,,,,,,,1.0,1.0,,,,,,,,4955595097415,861,12020.0,2018-02-05,0.0,0.0,95.0,95.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-06,0.0,0.0,95.0,95.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-07,0.0,0.0,95.0,95.0
,90.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-08,0.0,0.0,5.0,5.0
,10.0,,1.0,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-02-09,50.0,0.0,53.0,3.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-10,50.0,0.0,53.0,3.0
,,,,,,,,,,,2.0,,,,,,,,,4955595097415,861,12020.0,2018-02-11,0.0,0.0,41.0,41.0
,,-1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-12,0.0,0.0,41.0,41.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-13,186.0,0.0,225.0,39.0
,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-14,186.0,0.0,215.0,29.0
,5.0,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-15,158.0,0.0,209.0,51.0
,,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-02-16,158.0,0.0,208.0,50.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-17,118.0,0.0,208.0,90.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-18,118.0,1.0,209.0,90.0
5.0,20.0,,,,,,,,,,,,,,,,,,1.0,4955595097415,861,12020.0,2018-02-19,118.0,1.0,185.0,66.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-20,118.0,1.0,186.0,67.0
,1.0,,,,,,,,,,,,,,,1.0,,,,4955595097415,861,12020.0,2018-02-21,0.0,1.0,183.0,182.0
,,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-02-22,0.0,1.0,192.0,191.0
,,1.0,,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-02-23,0.0,0.0,187.0,187.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-24,0.0,0.0,188.0,188.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-25,0.0,0.0,188.0,188.0
,2.0,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-26,0.0,0.0,185.0,185.0
,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-27,0.0,0.0,185.0,185.0
,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-02-28,0.0,0.0,185.0,185.0
1.0,45.0,,,,,,,,,1.0,,,,,,,,,,4955595097415,861,12020.0,2018-03-01,0.0,0.0,138.0,138.0
,1.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-02,0.0,0.0,137.0,137.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-03,0.0,0.0,137.0,137.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-04,0.0,0.0,137.0,137.0
1.0,,1.0,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-05,0.0,0.0,135.0,135.0
1.0,,,,,1.0,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-06,0.0,0.0,133.0,133.0
1.0,,,1.0,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-07,0.0,0.0,131.0,131.0
1.0,10.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-08,0.0,0.0,120.0,120.0
,30.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-09,0.0,0.0,90.0,90.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-10,0.0,0.0,90.0,90.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-11,0.0,0.0,88.0,88.0
,11.0,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-12,3.0,0.0,80.0,77.0
1.0,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-13,3.0,0.0,79.0,76.0
,,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-03-14,0.0,0.0,79.0,79.0
,25.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,4955595097415,861,12020.0,2018-03-15,11.0,0.0,61.0,50.0
,,,,,,,,,,,1.0,,,,,,,,,4955595097415,861,12020.0,2018-03-16,0.0,0.0,60.0,60.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-17,0.0,0.0,60.0,60.0
,,,,,,,,,,,,,,,,,,,,4955595097415,861,12020.0,2018-03-18,12.0,0.0,72.0,60.0
